Umbrella,Sunscreen,Snowpants/long johns),Dress,T-Shirt (or any 1 layer item),Long shirt,Shorts/skirt,"Long pants (Jeans, sweatpants, etc)","Long breezy pants (thin loose pants, athletic pants, etc)",Thin sweater,Thick sweater,Windbreaker/raincoat,Winter coat,Weather,Temp,Result
0,0,1,0,1,0,0,0,1,1,0,0,1,2,2,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,2,3,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,2,5,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,2,6,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,2,-3,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,2,-1,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,2,-2,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,2,1,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,2,2,TRUE
1,0,0,0,1,0,1,0,0,0,0,1,0,2,3,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,2,4,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,2,5,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,2,6,TRUE
1,0,0,0,1,0,0,1,0,0,0,1,0,2,-3,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,2,-1,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,2,-2,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,TRUE
1,0,0,0,1,0,0,0,1,0,0,1,0,2,1,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,2,3,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,2,4,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,2,5,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,2,6,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,2,-3,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,2,-1,TRUE
1,0,0,0,0,1,0,1,0,0,0,1,0,2,-2,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,2,1,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,2,2,TRUE
1,0,0,0,0,1,0,0,1,0,0,1,0,2,3,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,2,4,FALSE
1,0,0,1,0,0,0,0,0,0,0,1,0,2,5,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,2,6,TRUE
1,0,0,1,0,0,0,0,0,1,0,0,0,2,-3,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,2,-2,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,2,3,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,2,4,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,2,5,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,2,10,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,2,11,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,2,12,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,0,2,13,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,2,14,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,2,9,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,2,8,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,0,2,7,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,2,6,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,2,10,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,2,11,TRUE
0,0,0,0,0,1,1,0,0,0,0,0,0,2,12,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,2,13,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,2,14,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,2,9,TRUE
0,0,0,0,0,1,0,1,0,0,0,0,0,2,8,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,2,7,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,2,6,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,2,10,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,0,2,11,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,2,12,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,2,13,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,2,14,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,1,2,9,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,2,8,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,2,7,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,2,6,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,2,10,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,2,11,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,2,12,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,2,13,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,2,14,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,2,9,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,2,8,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,2,7,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,2,6,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,2,10,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,2,11,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,2,12,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,2,13,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,2,14,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,2,9,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,2,8,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,2,7,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,2,6,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,2,10,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,2,11,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,2,12,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,2,13,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,2,14,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,2,9,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,2,8,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,2,7,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,2,6,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,2,10,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,2,11,TRUE
1,0,0,0,1,0,1,0,0,0,1,0,0,2,12,TRUE
1,0,0,0,1,0,1,0,0,0,0,1,0,2,13,TRUE
1,0,0,0,1,0,0,1,0,0,0,0,0,2,14,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,2,9,TRUE
1,0,0,0,1,0,0,1,0,0,1,0,0,2,8,TRUE
1,0,0,0,1,0,0,1,0,0,0,1,0,2,7,TRUE
1,0,0,0,1,0,0,0,1,0,0,0,0,2,6,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,2,10,TRUE
1,0,0,0,1,0,0,0,1,0,1,0,0,2,11,TRUE
1,0,0,0,1,0,0,0,1,0,0,1,0,2,12,TRUE
1,0,0,0,0,1,1,0,0,0,0,0,0,2,13,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,2,14,TRUE
1,0,0,0,0,1,1,0,0,0,1,0,0,2,9,TRUE
1,0,0,0,0,1,1,0,0,0,0,1,0,2,8,TRUE
1,0,0,0,0,1,0,1,0,0,0,0,0,2,7,TRUE
1,0,0,0,0,1,0,1,0,1,0,0,0,2,6,TRUE
1,0,0,0,0,1,0,1,0,0,1,0,0,2,10,TRUE
1,0,0,0,0,1,0,1,0,0,0,1,0,2,11,TRUE
1,0,0,0,0,1,0,0,1,0,0,0,0,2,12,TRUE
1,0,0,0,0,1,0,0,1,1,0,0,0,2,13,TRUE
1,0,0,0,0,1,0,0,1,0,1,0,0,2,14,TRUE
1,0,0,0,0,1,0,0,1,0,0,1,0,2,9,TRUE
1,0,0,1,0,0,0,0,0,0,0,0,0,2,8,TRUE
1,0,0,1,0,0,0,0,0,0,0,1,0,2,7,TRUE
1,0,0,1,0,0,0,0,0,0,1,0,0,2,6,TRUE
1,0,0,1,0,0,0,0,0,1,0,0,0,2,10,TRUE
0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,2,12,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,2,13,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,2,14,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,2,9,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,2,8,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,2,7,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,2,6,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,2,17,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,2,18,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,2,19,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,2,20,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,0,2,21,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,2,22,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,2,23,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,2,24,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,0,2,17,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,2,18,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,2,19,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,2,20,TRUE
0,0,0,0,0,1,1,0,0,0,0,0,0,2,21,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,2,22,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,2,23,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,2,24,TRUE
0,0,0,0,0,1,0,1,0,0,0,0,0,2,17,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,2,18,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,2,19,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,2,20,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,0,2,21,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,2,22,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,2,23,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,2,24,TRUE
0,0,0,0,1,0,0,1,0,0,0,0,1,2,17,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,2,18,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,2,19,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,2,20,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,2,21,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,2,22,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,2,23,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,2,24,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,2,17,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,2,18,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,2,19,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,2,20,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,2,21,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,2,22,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,2,23,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,2,24,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,2,17,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,2,18,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,2,19,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,2,20,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,2,21,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,2,22,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,2,23,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,2,24,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,2,17,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,2,18,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,2,19,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,2,20,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,2,21,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,2,22,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,2,23,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,2,24,TRUE
1,0,0,0,1,0,1,0,0,1,0,0,0,2,17,TRUE
1,0,0,0,1,0,1,0,0,0,1,0,0,2,18,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,2,19,TRUE
1,0,0,0,1,0,0,1,0,0,0,0,0,2,20,TRUE
1,0,0,0,1,0,0,1,0,1,0,0,0,2,21,TRUE
1,0,0,0,1,0,0,1,0,0,1,0,0,2,22,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,2,23,TRUE
1,0,0,0,1,0,0,0,1,0,0,0,0,2,24,TRUE
1,0,0,0,1,0,0,0,1,1,0,0,0,2,17,TRUE
1,0,0,0,1,0,0,0,1,0,1,0,0,2,18,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,2,19,TRUE
1,0,0,0,0,1,1,0,0,0,0,0,0,2,20,TRUE
1,0,0,0,0,1,1,0,0,1,0,0,0,2,21,TRUE
1,0,0,0,0,1,1,0,0,0,1,0,0,2,22,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,2,23,TRUE
1,0,0,0,0,1,0,1,0,0,0,0,0,2,24,TRUE
1,0,0,0,0,1,0,1,0,1,0,0,0,2,17,TRUE
1,0,0,0,0,1,0,1,0,0,1,0,0,2,18,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,2,19,TRUE
1,0,0,0,0,1,0,0,1,0,0,0,0,2,20,TRUE
1,0,0,0,0,1,0,0,1,1,0,0,0,2,21,TRUE
1,0,0,0,0,1,0,0,1,0,1,0,0,2,22,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,2,23,TRUE
1,0,0,1,0,0,0,0,0,0,0,0,0,2,24,TRUE
1,0,0,1,0,0,0,0,0,0,0,1,0,2,17,TRUE
1,0,0,1,0,0,0,0,0,0,1,0,0,2,18,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,2,19,TRUE
0,0,0,1,0,0,0,0,0,0,0,0,0,2,20,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,2,21,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,2,22,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,2,23,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,2,24,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,2,20,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,2,20,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,2,20,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,2,30,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,2,25,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,2,26,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,2,27,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,2,28,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,2,29,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,2,30,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,2,31,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,2,32,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,2,33,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,2,34,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,2,30,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,2,30,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,2,25,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,2,26,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,2,27,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,2,28,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,2,29,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,2,30,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,2,31,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,2,32,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,2,33,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,2,34,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,2,30,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,2,30,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,2,25,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,1,2,26,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,1,2,27,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,2,28,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,2,29,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,2,30,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,2,31,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,1,2,32,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,1,2,33,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,2,34,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,2,30,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,2,30,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,2,25,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,2,26,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,2,27,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,2,28,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,2,29,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,2,30,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,2,31,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,2,32,FALSE
0,0,1,0,1,0,0,1,0,0,1,0,1,2,33,FALSE
0,0,1,0,1,0,0,0,1,0,0,0,1,2,34,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,2,30,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,2,30,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,2,25,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,2,26,FALSE
0,0,1,0,0,1,0,1,0,0,1,0,1,2,27,FALSE
0,0,1,0,0,1,0,0,1,0,0,0,1,2,28,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,2,29,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,2,30,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,2,31,TRUE
1,0,0,0,1,0,1,0,0,1,0,0,0,2,32,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,2,33,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,2,34,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,2,30,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,2,30,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,2,25,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,2,26,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,2,27,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,2,28,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,2,29,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,2,30,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,2,31,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,2,32,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,2,33,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,2,34,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,2,30,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,2,30,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,2,25,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,2,26,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,2,27,FALSE
1,0,0,0,0,1,0,0,1,1,0,0,0,2,28,FALSE
1,0,0,0,0,1,0,0,1,0,1,0,0,2,29,FALSE
1,0,0,0,0,1,0,0,1,0,0,1,0,2,30,FALSE
1,0,0,1,0,0,0,0,0,0,0,0,0,2,31,TRUE
1,0,0,1,0,0,0,0,0,0,0,1,0,2,32,FALSE
1,0,0,1,0,0,0,0,0,0,1,0,0,2,33,FALSE
1,0,0,1,0,0,0,0,0,1,0,0,0,2,34,FALSE
0,0,0,1,0,0,0,0,0,0,0,0,0,2,30,FALSE
0,0,0,1,0,0,0,0,0,0,0,1,0,2,30,FALSE
0,0,0,1,0,0,0,0,0,0,1,0,0,2,30,FALSE
0,0,0,1,0,0,0,0,0,1,0,0,0,2,30,FALSE
0,1,0,1,0,0,0,0,0,0,0,0,0,2,30,FALSE
0,1,0,1,0,0,0,0,0,0,0,1,0,2,30,FALSE
0,1,0,1,0,0,0,0,0,0,1,0,0,2,30,FALSE
0,1,0,1,0,0,0,0,0,1,0,0,0,2,30,FALSE
0,0,0,0,1,0,1,0,0,0,0,0,0,3,-20,FALSE
0,0,0,0,1,0,1,0,0,1,0,0,0,3,-19,FALSE
0,0,0,0,1,0,1,0,0,0,1,0,0,3,-18,FALSE
0,0,0,0,1,0,1,0,0,0,0,1,0,3,-17,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,0,3,-16,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,0,3,-15,FALSE
0,0,0,0,1,0,0,1,0,0,1,0,0,3,-14,FALSE
0,0,0,0,1,0,0,1,0,0,0,1,0,3,-13,FALSE
0,0,0,0,1,0,0,0,1,0,0,0,0,3,-20,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,0,3,-19,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,0,3,-18,FALSE
0,0,0,0,1,0,0,0,1,0,0,1,0,3,-17,FALSE
0,0,0,0,0,1,1,0,0,0,0,0,0,3,-16,FALSE
0,0,0,0,0,1,1,0,0,1,0,0,0,3,-15,FALSE
0,0,0,0,0,1,1,0,0,0,1,0,0,3,-14,FALSE
0,0,0,0,0,1,1,0,0,0,0,1,0,3,-13,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,0,3,-20,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,0,3,-19,FALSE
0,0,0,0,0,1,0,1,0,0,1,0,0,3,-18,FALSE
0,0,0,0,0,1,0,1,0,0,0,1,0,3,-17,FALSE
0,0,0,0,0,1,0,0,1,0,0,0,0,3,-16,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,0,3,-15,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,0,3,-14,FALSE
0,0,0,0,0,1,0,0,1,0,0,1,0,3,-13,FALSE
0,0,0,0,1,0,0,1,0,0,0,0,1,3,-20,FALSE
0,0,0,0,1,0,0,1,0,1,0,0,1,3,-19,TRUE
0,0,0,0,1,0,0,1,0,0,1,0,1,3,-18,TRUE
0,0,0,0,1,0,0,0,1,0,0,0,1,3,-17,FALSE
0,0,0,0,1,0,0,0,1,1,0,0,1,3,-16,FALSE
0,0,0,0,1,0,0,0,1,0,1,0,1,3,-15,FALSE
0,0,0,0,0,1,0,1,0,0,0,0,1,3,-14,FALSE
0,0,0,0,0,1,0,1,0,1,0,0,1,3,-13,TRUE
0,0,0,0,0,1,0,1,0,0,1,0,1,3,-20,TRUE
0,0,0,0,0,1,0,0,1,0,0,0,1,3,-19,FALSE
0,0,0,0,0,1,0,0,1,1,0,0,1,3,-18,FALSE
0,0,0,0,0,1,0,0,1,0,1,0,1,3,-17,FALSE
0,1,0,0,1,0,1,0,0,0,0,0,0,3,-16,FALSE
0,1,0,0,1,0,1,0,0,1,0,0,0,3,-15,FALSE
0,1,0,0,1,0,1,0,0,0,1,0,0,3,-14,FALSE
0,1,0,0,1,0,1,0,0,0,0,1,0,3,-13,FALSE
0,1,0,0,1,0,0,1,0,0,0,0,0,3,-20,FALSE
0,1,0,0,1,0,0,0,1,0,0,0,0,3,-19,FALSE
0,1,0,0,0,1,1,0,0,0,0,0,0,3,-18,FALSE
0,0,1,0,1,0,0,1,0,0,0,0,1,3,-17,FALSE
0,0,1,0,1,0,0,1,0,1,0,0,1,3,-16,TRUE
0,0,1,0,1,0,0,1,0,0,1,0,1,3,-15,TRUE
0,0,1,0,1,0,0,0,1,0,0,0,1,3,-14,FALSE
0,0,1,0,1,0,0,0,1,1,0,0,1,3,-13,FALSE
0,0,1,0,1,0,0,0,1,0,1,0,1,3,-20,FALSE
0,0,1,0,0,1,0,1,0,0,0,0,1,3,-19,FALSE
0,0,1,0,0,1,0,1,0,1,0,0,1,3,-18,TRUE
0,0,1,0,0,1,0,1,0,0,1,0,1,3,-17,TRUE
0,0,1,0,0,1,0,0,1,0,0,0,1,3,-16,FALSE
0,0,1,0,0,1,0,0,1,1,0,0,1,3,-15,FALSE
0,0,1,0,0,1,0,0,1,0,1,0,1,3,-14,FALSE
1,0,0,0,1,0,1,0,0,0,0,0,0,3,-13,FALSE
1,0,0,0,1,0,1,0,0,1,0,0,0,3,-20,FALSE
1,0,0,0,1,0,1,0,0,0,1,0,0,3,-19,FALSE
1,0,0,0,1,0,1,0,0,0,0,1,0,3,-18,FALSE
1,0,0,0,1,0,0,1,0,0,0,0,0,3,-17,FALSE
1,0,0,0,1,0,0,1,0,1,0,0,0,3,-16,FALSE
1,0,0,0,1,0,0,1,0,0,1,0,0,3,-15,FALSE
1,0,0,0,1,0,0,1,0,0,0,1,0,3,-14,FALSE
1,0,0,0,1,0,0,0,1,0,0,0,0,3,-13,FALSE
1,0,0,0,1,0,0,0,1,1,0,0,0,3,-20,FALSE
1,0,0,0,1,0,0,0,1,0,1,0,0,3,-19,FALSE
1,0,0,0,1,0,0,0,1,0,0,1,0,3,-18,FALSE
1,0,0,0,0,1,1,0,0,0,0,0,0,3,-17,FALSE
1,0,0,0,0,1,1,0,0,1,0,0,0,3,-16,FALSE
1,0,0,0,0,1,1,0,0,0,1,0,0,3,-15,FALSE
1,0,0,0,0,1,1,0,0,0,0,1,0,3,-14,FALSE
1,0,0,0,0,1,0,1,0,0,0,0,0,3,-13,FALSE
1,0,0,0,0,1,0,1,0,1,0,0,0,3,-20,FALSE
1,0,0,0,0,1,0,1,0,0,1,0,0,3,-19,FALSE
1,0,0,0,0,1,0,1,0,0,0,1,0,3,-18,FALSE
1,0,0,0,0,1,0,0,1,0,0,0,0,3,-17,FALSE
